Category,Product Name,Customer Rating,Sentiment,Emotion,text
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,1,Negative,Anger,minta warna putih dikasih hijau.. seller banyak alasan babibu..
Office & Stationery,Print Sticker | Cetak Stiker vinyl A3+ dan Kiss Cut - Matte/Doff,1,Negative,Fear,baru kali ini pesan di sini kecewa. hasil print meleset dari desain. seller dikasih masukan malah menyalahkan pembeli. ga bakal beli lagi.
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,1,Negative,Sadness,infra red nya jelek suka mental ke mana2
Automotive,"Rat Repellent Spray (Pengusir Tikus, Pembasmi tikus Ampuh) - 250ml",1,Negative,Anger,bohong. sama sekali tidak manjur.
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,5,Positive,Love,"baguuuus, sisirnya halus banget.. udah aku coba pake ke anak2 bulu aku ??"
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",3,Negative,Fear,tidak berfungsi dengan baik
Party Supplies and Craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",5,Positive,Happy,brg di trima dgn baik n respon cepat tks
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,3,Positive,Happy,"sablonnya pudar dan tipis bahannya tipis,but worth it for the price"
Muslim Fashion,Mukena Katun Rayon Renda Pouch Traveling - Coklat Susu,1,Negative,Sadness,barang belum diterima
Books,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,4,Positive,Love,"sesuai dg deskrip yg jual, packing bagus, dan tidak ada cacat, nanti sy mau pesan lagi."
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,3,Positive,Happy,bahan menyerap keringat. ringan dipakai
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,5,Positive,Happy,"mantap, barang oke"
Property,cover body mobil Ertiga xenia avanza,5,Positive,Love,baaaaaaggggggggguuuuuuuuuuuuuuussssssssssssssssss
Automotive,isi 6 PCS Kain Lap Chamois Kanebo JUMBO Besar Berserat 43x32CM 6 PCS,1,Negative,Anger,barang tidak sesuai pesanan.. diminta gold malah d kirim warna putih dan merk lain!!
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,1,Negative,Anger,seller tidak bertanggung jawab. ????
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,1,Negative,Anger,"kalo mau kirim baca note nya dong,...masa tiga2 nya dikirim warna sama,..trus fungsinya catatan buat apa"
Carpentry,Wallpaper Dinding 3D Foam Batu Bata 70cm x 77cm - Putih 70 x 38cm,1,Negative,Sadness,pertama kalinya beli barang online kecewa banget barang yang dibeli 20 pcs yang dateng cuma 8 pcs sudah itu ongkirnya lumayan mahal padahal beratnya tidak sesuai
Automotive,KIT Auto Glass Cleaner Pump 500mL - Pembersih Kaca Mobil,1,Negative,Fear,barang gak datang ini penipuan
Body Care,Whisper Pembalut Wanita Regular Flow 40's,1,Negative,Sadness,pengiriman lama. kemasan tidak bagus.
Office & Stationery,Scissors / Gunting Joyko SC-838 - SC-828,1,Negative,Sadness,kecewa beli di sini...order gunting tp tidak di kirim.kata ya kalau order untuk ke 2 kali ya bakal dikirim nyala nya zonkkkkkkk
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,1,Negative,Sadness,"sayang banget tidak bisa ditukar,, resleting rusak,, negative quality,, maaf saya kecewa.."
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,3,Negative,Sadness,tampak luar ok cuma resletingnya ga bisa dibuka. gerigi resletingnya sudah rusak 1
Precious Metal,RM 5 gram 2022,5,Positive,Happy,bintang yang berbicara
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,1,Negative,Fear,sy pesan 1 shampoo dan 2 body wash. yg sy terima hanya 2 body wash. shampoo tdk sy terima. salah sy tdk membuat video unboxing (karena percaya sj dgn seller official). win win solution sy berikan bintang 1. terima ksh
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,5,Positive,Love,"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis akuuu dan tentunya terlihat natural yaaa"
Household,PCK-01 Penjepit Barang / Pickup Tool Ver.1 Alat Capit Pemungut Sampah,5,Positive,Happy,"produk sesuai,, berguna utk bersihin sampah di jalan depan rumah,, pengiriman cepat,, respon seller cepat,, packing dus+bubble wrap tebal.. thx"
Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,5,Positive,Happy,dua hari udah sampe. gampang banget di rakit. besinya lumayan kokoh dan sellernya sangat ramah. terima kasih
Food and Drink,TUKU - TUKUCUR Kopi Susu Tetangga 1 Liter - Normal,1,Negative,Sadness,"kali ini kecewa, dapet yang udah kadaluarsa padahal baru minum sehari besoknya udah asem, gak bisa diminum.. mohon di pastikan tgl kadaluarsanya.. jujur kecewa banget"
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,5,Positive,Happy,"warnanya cantik,baunya tidak menyengat, harga terjangkau, pengiriman cepat, packing aman.."
Sport,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,5,Positive,Happy,cepat memproses pengiriman. dipacking aman dan rapih.
Gaming,stik PS2/stick ps2/merkBE/STIKPS,1,Negative,Sadness,"beli 2, 1 tidak bisa. wong rusak bilangnya sudah dicek tapi kok ga bisa ya"
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,4,Positive,Happy,ada garansi resmi. kelengkapan sesuai. kemasan disegel. spesifikasi sesuai .
Body Care,SCARLETT WHITENING BODYLOTION by Felicya Angelista - CHARMING,1,Negative,Anger,pengiriman lama! minta dicancel tp maksa ttp ngirim!!!
Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,5,Positive,Happy,proses pesanan cepat. packaging aman ??. packaging rapi.
Automotive,Hazecool AC Cleaner - Pembersih AC SPLIT & AC MOBIL,1,Negative,Sadness,hazecool ac cleaner - pembersih ac split & ac mobil
Gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,5,Positive,Love,"puas lah, fast response. cuman masih sering close sendiri, saking sibuk, belum sempat dicek. recommended seller! gaming terbaik. game nya seru!"
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,1,Negative,Fear,"baru dateng,baru di coba malah udah copot yg bagian kanan,udah coba di perbaiki trus coba di pake lagi masih copot juga"
Health,D3-1000 Suplemen Vitamin D3 - 30 Tablet,1,Negative,Anger,konsumen ga dianggap... attitude merupakan hal pokok dan semestinya tetap dinomorsatukan.
Food and Drink,Mujigae Kimchi 200gr / Kimchi Halal / Kimchi Ramyun,1,Negative,Anger,"bau makanan tidak nyaman, dan rasa tidak enak."
Food and Drink,Pastel Wawa since 2006,5,Positive,Happy,mantap pastelnya. ini pemesanan utk yg kesekian kalinya. selalu langganan n puas sm rasanya.. penjualnya jg ramah banget.. rekomend pokoknya
Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S",1,Negative,Sadness,"kekecilan, ukuran tidak sesuai deskripsi"
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,3,Negative,Sadness,kualitas barang kurang baik
Party Supplies and Craft,Deli Paper Craft / Origami 400 Lembar 2 Warna Dengan Box 7481X - 150x150mm 100L,1,Negative,Anger,servicenya buruk banget!!!
Kitchen,SARUNG TANGAN PLASTIK isi 100pcs / 50 pasang,4,Positive,Happy,sesuai yang dipesan. terima kasih
Camera,Tripod weifeng 3120A bisa untuk hp dan kamera - 3113,1,Negative,Sadness,"kaki tripod rusak, tdk bs terkunci, di angkat lsg turun"
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,5,Positive,Happy,barangnya original ??. ada garansi resmi. kelengkapan sesuai. kemasan disegel. warna sesuai pesanan. spesifikasi sesuai . suara jernih. berfungsi dengan baik. barangnya mulus. kamera tajam. proses pesanan cepat. packaging rapi. packaging aman ??. respon penjualnya top. penjualnya ramah banget. baterai awet.
Party Supplies and Craft,PAKET properti foto / set aestetik photo produk / props foto SAF,5,Positive,Happy,bagus reseller gercep bgt
Toys and Hobbies,Kartu remi tahan air ukuran 6.3 x 8.8 cm,5,Positive,Love,"pesanan cepat diproses, packing rapi, sesuai pesanan. juragan mantab. ?????? selalu repeat order kesini."
Sport,HEADLAMP COB RECHARGER SENTER KEPALA LED 2IN1 Senter Kepala Multifungs,1,Negative,Anger,njir dikasih barang pecah guoblok yg dagang.
Gaming,"Ps2 fat Hdd external murah Playstation Ps 2 fat Sony - Hardisk 20GB, TANPA MEMORY",2,Negative,Sadness,"banyak sekali game yang nge hang dan game yang sama tapi direname munkin biar banyak aja gamenya padahal ada 3 game yang sama, stick nya ada yang error ketika game yang ada effect vibrationnya, harusnya dicoba dulu sebelum pengiriman"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,5,Positive,Happy,warnanya lucu ??. lembut di kulit. proses pesanan cepat.
Toys and Hobbies,The Werewolf Game / Mafia Game (TWG) - White Edition,5,Positive,Love,"barang mantap anak saya suka,dah gitu pengiriman cepat banget hari ini pesan besok dah sampe"
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,5,Positive,Happy,pengiriman cepat. kabel sesuai plus dikasih bonus pelindung kabel. top lah ??
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Happy,"barang ok, sesuai pesanan, pengiriman ok"
Computers and Laptops,Acer Aspire 3 Slim A314-22 AMD RYZEN 3-3250U 4GB 256GB 14 FHD W10 OHS - HD (1366x768),1,Negative,Fear,"hati2 belanja disini dapet unit cacat dblg suruh ajukan komplain nti mau dituker trnyta tokonya sndiri yg blg gabs dituker, official store abal2 ini mah. ga jelas solusinya gmn"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Sadness,"mengecewakan. kemasan luar kertas sobek besar. kelihatannya seperti karena basah, krn ada bagian ujung kertas yg melengkung. padahal pengiriman d pack dgn bubble wrap. saya terima krn saya gak sempat bikin video unboxing"
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,1,Negative,Anger,"barli rutin tiap minguu 20pcs yg kiriman terakhir semua pada rusak, kendor pada bagian baut2 nya, cuma ada beberapa yg bisa digunakan ( bahaya bocor gas dari bawah bis menyambar karena pada bocor) di tanyakan pada penjual tapi sayangnya ga mau tau cuma jawab ga ada garansi! costumer lagi yg dirugikan krn penjual yg ga mau tanggung jawab dari barang yg dijualnya, cuma pengen cuan tapi ga mau tau keluhan costumer nya. padahal sudah saya percaya tiap pengambilan pasti ke toko ini tapi sayang nya ga ada pelayanan yg bisa memuaskan costumer nya"
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,1,Negative,Anger,orang beli disini karena terkecoh harga murah kali ya. produk ga guna. ga berfungsi seperti waxing lain pada umumnya. harga murah krn mmg produk murahan.
Carpentry,lem sepatu premium kuat dan mantap - Kuning,1,Negative,Fear,tidak seperti yg diperkirakan sebelumnya. lebih baik pakai aica aibon.
Animal Care,MAKANAN KUCING CAT CHOIZE KITTEN 1 Kg / makanan anak kucing no bolt - KITTEN TUNA,1,Negative,Anger,"seller sombong, shok, ngirim lambatttt percuma pake same day, bangunnya siang kali"
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",1,Negative,Anger,"beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi cs nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah."
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",2,Negative,Fear,"salah satu kakinya ada yg bengkok, jadi gabisa dipake, udah minta refund tetep gabisa yasudahlah"
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,3,Negative,Fear,"jujur sy ragu dalam box tidak ada plastik, masih kalah sama yg di bwh sensi ya. lebih ke higienisnya sih."
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A71,4,Positive,Happy,"paketnya udah dibubble wrap tapi tetep aja penyok, syukur dalemnya gpp. berfungsi dengan baik, tapi entah nggak disemprot aernya rembes ke lantai. untuk qualitynya oke aja sesuai harga lah."
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,2,Negative,Fear,baru pakai sekali langsung koyak... bahan tipis... pengiriman lama.. chat ga pernah di bls.. ga recommended...
Gaming,Nintendo Switch Console CFW 256GB Bonus Full Game - 256GB,5,Positive,Happy,"bertanya apapun selalu di jawab dengan lengkap dan sabar, barang cepat sampai, packing rapih... terima kasih untuk admin nya ????"
Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,1,Negative,Sadness,barangnya ringkih bgt. saya baru pake udh penyok. pdhl saya pake untuk mesin cuci 7 kg. maap.
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,1,Negative,Sadness,tak sesuai gambar. ini gada dijahit cuman disambung pake obras. bahannya tipis. kecewa
Men's Fashion,910 Nineten Socks Black & Grey,4,Positive,Happy,tingkatkan lagi kualitas barangnya...masih banyak benang keluar namun cukup baik
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,5,Positive,Happy,"barangnya original ??. kemasan disegel. tapi kok gk ad buku garansi'y, sma anti gores, & sofkeswarna sesuai pesanan."
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,4,Positive,Happy,kualitas bahan bagus.
Gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,5,Positive,Happy,"respon sellernya cepet banget, malem aja diladenin.. dikasih panduan install pula, bwt yg pemula pasti kebantu banget.. mantaapp gan.."
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,nggak fungsi..pisaunya ditusuk semua ke dalam tong tapi kepalanya tetap stay
Movies and Music,Selang Pianika Yamaha,2,Negative,Sadness,"selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir."
Beauty,Garnier Men Complete Package Mask Pack of 12,2,Negative,Sadness,"niatnya sihh baik dibonusin creative planting kit, tp kayaknya ga dipikirin matang2 ngemasnya gimana biar ga berantakan di dalam box nya.. alhasil justru barang2 yg dipesen jadi kotor kena tumpahan pasir.."
Gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),5,Positive,Happy,"barang sesuai deskripsi dan tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap terima kasih banyak"
Books,Buku MASTER SUKSES CAT CPNS 2021-2022 UPDATE SUPERLENGKAP HOTS,1,Negative,Anger,"pelayanan penjual nya jelek, slow respon banget"
Automotive,Bubble Wrap Plastik Pembungkus Helm,1,Negative,Sadness,kecewa deh beli helm sudah pakai bubble wrap tp masih lecet di bagian dalam visor helm lg. berarti bukan lecet dari pengiriman. tanggapan penjual juga tidak baik.
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,1,Negative,Sadness,tali tas nya mau putus
Toys and Hobbies,Rak Rack Hotwheels 1:64 Isi 50 Lanscape Model Pintu Sleeding - Navy,5,Positive,Love,keren banget sempurna
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,1,Negative,Anger,mengecewakan!!!
Sport,Baton Police stick / Baton / tongkat pemukul,1,Negative,Anger,"bintang 1 karena proses nya yg lambat bukan karena barang nya.. pesan kamis pake pengiriman 1 hari, barang datang minggu siang.. bukan kesalahan kurir, status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir.. tanpa info apapun dr seller.. saya sudah baca kebijakan terlambat covid toleransi 1 hari, tp ini dr kamis sampai ke minggu brp hari ya???"
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",5,Positive,Happy,barang bagus & sesuai deskripsi anakku senang banget!! harga murah & pengiriman cepat
Carpentry,Kacamata Las Otomatis Kacamata Welding Glass Auto Dark Anti silau - Mono Glass,1,Negative,Anger,tidak berfungsi.
Electronics,TOLEDA HEADPHONE EXTRA BASS WITH MIC,2,Negative,Fear,"barangnya tidak berfungsi, boxnya sudah kebuka"
Electronics,azdome dash camera 1080p dual camera with parking mode - M17Front,2,Negative,Sadness,"kayaknya dapat yg baterai yg jelek atau drop .. males kirim balik, tp masih bisa digunakan, cuma setiap kali jalan harus setting tanggal dan jam mulu .. tombol charge juga warna merah gak pernah nyala"
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,5,Positive,Happy,bagus dan cepat
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,5,Positive,Happy,"recommended!. barang sesuai, seller gercep, pengemasan mantap banget"
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,5,Positive,Happy,lampunya terang!. pancaran cahaya lampu yg baik. produk original ??.
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,5,Positive,Happy,"makasih ,, barang jadi aman sampai di tujuan,"
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,2,Negative,Sadness,harga & kualitas terlalu jauh.. harga tinggi vs kualitas rendah.
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,5,Positive,Love,"respon, delivery, packing mantul??barang sesuai, thx."
Office & Stationery,Papan Tulis Anak Tablet Belajar Menulis Menggambar LCD Writing 8.5 Inc - Merah,5,Positive,Happy,mantap langsung dipakai anak untuk belajar
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,5,Positive,Happy,"produk asli, murah, pengiriman cepat. abang kurir nya jg baik bgt, jagain bener paketnya smp masukin tas biar ga basah kena hujan.diantr malem2 smbl minta maaf..duhh murah rejekinya ya"
Gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,5,Positive,Happy,"all positive, overall feelnya enak dulu sempet punya, aga nyesel juga dulu sempet jual, dri build quality beda lah sama controller dng harga yg sama, better banget feel kerasa kokohnya buat housingnya ????"
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,1,Negative,Sadness,"barang tdk bisa dipakai, suara tdk keluar ... sangat mengecewakan"
Body Care,Lux Hand Sanitizer Jasmine 50ml,3,Negative,Sadness,agak kecewa beli 13 pcs di ksh yg exp bln 4 2022 semua...
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 15,5,Positive,Happy,"barang sesuai, packing aman, cepat sampai."
