Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,jahitan rapi. modelnya cantik ??. nyaman dipakai. bahannya adem. tidak menerawang.,Positive,Love,5
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,suka banget. makasih kak,Positive,Love,5
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga tokped makasii seller,Positive,Happy,5
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,tidak menerawang. mudah dibentuk. jahitan rapi. bahannya adem. nyaman dipakai. modelnya cantik ??. warnanya cantik ??.,Positive,Love,4
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,bahannya adem.,Positive,Happy,4
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,nyaman dipakai. modelnya cantik ??.,Positive,Happy,5
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,modelnya cantik ??. bahannya adem. nyaman dipakai. jahitan rapi. warnanya cantik ??. mudah dibentuk.,Positive,Love,5
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,jahitan rapi. warnanya cantik ??. mudah dibentuk.,Positive,Happy,5
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,jahitan rapi. modelnya cantik ??. warnanya cantik ??.terimakasih kk,Positive,Love,5
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,tidak menerawang. mudah dibentuk. warnanya cantik ??. pesanan cepat sampai. baru pertama belanja d toko tidak mengecewakan.,Positive,Happy,4
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,warnanya cantik ??. pengirimannya cpettt. makaci pak kurir ujan2 d anterin,Positive,Happy,4
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,masker nyaman dipakainya tidak sesak .....bagus,Positive,Happy,5
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,enak dipakai cocok wajah sy...mantap,Positive,Happy,5
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,"bahan tebal, bagus, cepat sampai, terima kasih",Positive,Happy,5
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,mksh paket dah sampai cepat bahannya bagus saya suka??,Positive,Love,5
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,"barang bagus, sesuai pesana� pengiriman cepat positive job",Positive,Happy,4
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,"barang sesuai gambar,mantul,cepat nyampe,puas banget",Positive,Love,4
Muslim Fashion,Bella Square Hijab Segiempat Part 1,tidak menerawang. nyaman dipakai. mudah dibentuk. modelnya cantik ??. bahannya adem. jahitan rapi. warnanya cantik ??.,Positive,Love,5
Muslim Fashion,Bella Square Hijab Segiempat Part 2,bahannya adem. nyaman dipakai.,Positive,Happy,5
Muslim Fashion,Bella Square Hijab Segiempat Part 3,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem. warnanya cantik ??. modelnya cantik ??,Positive,Love,5
Muslim Fashion,Bella Square Hijab Segiempat Part 4,barang bagus..bahannya adem. modelnya cantik ??.,Positive,Love,5
Muslim Fashion,Bella Square Hijab Segiempat Part 5,"bagus, admin garcep warna kosong langsung konfirmasibahannya adem. jahitan rapi. warnanya cantik ??.",Positive,Happy,4
Muslim Fashion,Bella Square Hijab Segiempat Part 6,makasiih.. krudung bagus istri saya sangat suka????,Positive,Happy,4
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,tidak menerawang. nyaman dipakai. bahannya adem. jahitan rapi.,Positive,Happy,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,tidak menerawang. mudah dibentuk. jahitan rapi. nyaman dipakai. warnanya cantik ??. modelnya cantik ??. bahannya adem.,Positive,Love,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,jahitan rapi. warnanya cantik ??,Positive,Happy,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,bahannya adem. jahitan rapi. tidak menerawang. mudah dibentuk. warnanya cantik ??. nyaman dipakai.,Positive,Happy,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,tidak menerawang. bahannya adem.,Positive,Happy,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem",Positive,Love,5
Men's Fashion,Tas Kerja/Tas kantor pria+ t4 laptop (KULIT ASLI PREMIUM) -BIRMINGHAM- - abu,"ternyata tidak full leather. cukup kecewa tidak full leather. seller tidak kasih info berapa bagian pakai kanvas, berapa pakai kulit.",Negative,Sadness,3
Men's Fashion,Emrys Simple Ring Deception Real Titanium Anti Karat Cincin Titanium P - 6,"beli barang tapi barang sendiri tidak pernah datang, sementara status selesai & pengembalian uang belum juga dilakukan sampai saat",Negative,Fear,1
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M","bagian saku kiri kemeja, nampak sobek, tidak dijahit, bolong. sehingga kami harus menjahit saku kemeja kiri ini. semoga pembeli berikutnya, cacat pakaian dapat diperbaiki tidak dijual kepada pembeli, tidak mengulangi lagi kesalahan sama. terima kasih atas waktu & perhatiannya.",Negative,Fear,1
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M","respon seller cepat, proses & pengiriman cepat. model & bahan ok, cuma kualitas jahitannya ?!! silahkan lihat gambar deh, banyak kerutan� jahitan pundak lengan & kerah. bingung mau pake bajunya, gk dipake mubazir, dipake malu juga. mohon perhatian bagi seller. terima kasih.",Negative,Fear,2
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M","pesan warna putih. yg putih kosong, dialihkan hitam. ee yg datang merah maron. pusiiing.... kayaknya ngak siap melayani",Negative,Fear,3
Men's Fashion,"Kaos Polos Soft Cotton Zelus Apparel Tanpa Jahit Samping (PART 2) - IRISH GREEN, S",packaging cuma plastik item itupun sobek pas baru diterima,Negative,Sadness,3
Men's Fashion,"Okechuku JAY Celana Chino Panjang Pria Celana Chino Pria Celana Pria - Hitam, Size 28","saya pesan hitam dikirim warna kopi. next please teliti lagi, kalau warna hitam gak please info.",Negative,Sadness,2
Men's Fashion,"Okechuku JAY Celana Chino Panjang Pria Celana Chino Pria Celana Pria - Hitam, Size 28",jahitan tidak pas. kancing celana tidak kuat. sorry tapi jujur,Negative,Sadness,1
Men's Fashion,"Okechuku JAY Celana Chino Panjang Pria Celana Chino Pria Celana Pria - Hitam, Size 28","dapet celana gak kancingnya, sangat disayangkan...",Negative,Sadness,1
Men's Fashion,"Okechuku JAY Celana Chino Panjang Pria Celana Chino Pria Celana Pria - Hitam, Size 28",ukuran tidak konsisten. pembelian pertama kedua memuaskan pembelian 3 kebesaran padahal size selalu 36.stelah komplain pembelian 4 5 tidak komplain.tapi pembelian 6 kebesaran lagi.,Negative,Sadness,2
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,pesen warna hitam datang gold padahal sudah konfirm by wa. barang datang peyok kiri kanan. kecewa...,Negative,Sadness,1
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,"respon sebenernya cepet, tapi pas sampe barang penyok dikit tp g masalah. pengajuan komplain krna sleting g bisa ternyata banyak lem tembak nempel nutupin jalan sleting akhirnya benerin sendiri.. kuncian sampai sekrang g bisa. padahal kode 000",Negative,Sadness,2
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,kopernya penuh lecet-lecet terkelupas dimana-mana,Negative,Sadness,2
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,"salah satu putarannya kunci los hingga kunci jd tdk terpakai, tp sy males return mungkin sesuai harga x ya. utk respon sich oke...tp tdk say sorry dr penjual,,,",Negative,Fear,2
Men's Fashion,"Kemeja Baju Hem Batik Pria Motif Murah Berkualitas #RNZ - sampul, M","barang sudah sampai tujuan , hanya saja sebelum dikirim mohon perhatikan barangnya terlebih dahulu.",Negative,Fear,3
Men's Fashion,KK50 Kaos Kaki Original Serat Bambu Arang Bamboo Pendek Semata Kaki - black,beberapa jahitan tidak rapih,Negative,Sadness,3
Men's Fashion,Tas Ransel Laptop Backpack Waterproof Franzen Rapid Rulle Series 601 - Biru,"pengiriman oke, jahitannya oke, cuma pas dapet kancingnya rusak.",Negative,Sadness,3
Men's Fashion,910 Nineten Socks Black & Grey,"bagian dalam berantakan semua benang nya, seandainya bisa bagus, tambah mahal sedikit pasti banyak yg mau ini, bagus luar",Negative,Fear,3
Men's Fashion,"PIERRE CARDIN SHORTY 2IN1 PC268-2 - RANDOM, M",fittingnya sesuai dgn apa yg diharapkan sih. tapi bahannya enak,Negative,Sadness,3
Men's Fashion,Bowin Masker Bomber - 2x Anti Bakteri & Percikan (Masker Kain 4 Lapis) - PRO REGULER,"kids bener, yg besar beda bahan sangat tipis. padahal yg besar pesan yg katupnya tapi kagak.",Negative,Fear,3
Men's Fashion,Tas Waistbag Pria FourtyFour Bolsa - Tas Pinggang Pria Wanita - Black,proses packing sangat lambat.,Negative,Fear,2
Men's Fashion,"Kemeja Baju Hem Batik Pria Motif Murah Berkualitas #RNZ - sampul, M",barang kotor banyak bintik hitam bintik putih mungkin jamuran.,Negative,Fear,2
Men's Fashion,jam tangan Biden fashion pria analog pita jala bisnis - Putih,"jamnya biasa aja, saya tidak tahu kenapa bisa harga awalnya sejutaan. mungkin teknik marketingnya seperti itu.",Negative,Anger,2
Men's Fashion,BUBM Tas Dokumen Organizer Bag HYB - Abu-abu,barang sudah sampai beberapa hari tapi baru hari sempat dibuka mau dipakai ternyata jahitan dalam yg terbuka...negative quality control,Negative,Sadness,2
Men's Fashion,Military cap COMMANDO - Baseball cap Topi militer Topi Army Topi Baseb - GREEN,topinya warnanya pudar gak sesuai pic kecewa terimakasih,Negative,Sadness,2
Men's Fashion,Military cap COMMANDO - Baseball cap Topi militer Topi Army Topi Baseb - GREEN,"jahitan tidak rapih, 2 jahitan sambungan depan samping",Negative,Sadness,1
Men's Fashion,Military cap COMMANDO - Baseball cap Topi militer Topi Army Topi Baseb - GREEN,sedikit cacat lipatan jahitannya,Negative,Sadness,3
Men's Fashion,Topi Bucket Rimba Hat Tali Premium Polos - Hitam,"kenapa dikirim yg robek begini .apa ga dicek dulu sblm dikirimmurah emg, tp jgn barang rusak yg dikirim min",Negative,Anger,1
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,"maaf kualitas buruk,, bahan tipis, lingkar kepala gak bisa disetel kecil,,",Negative,Sadness,1
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,pengatur besar topinya plastik gampang putus,Negative,Fear,2
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,"tampilan si ok banget tapi bahan tipis banget, masa baru dipake (pemakaian normal) dua minggu jahitannya sobek sendiri..",Negative,Anger,2
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 08,"maaf kepada seller, hanya bisa memberikan 2 bintang, disebabkan barang yg dipesan tidak sesuai dgn yg diterima, pesannya kepala gesper yg hitam polos sesuai gambar dgn kode 2, namun yg terima bermotif, tidak sesuai harapan... mau ajuin komplain juga malas, saya anggap gak terlalu penting... semoga kedepannya seller baik lagi dalam pelayanan...",Negative,Sadness,2
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 09,kualitas barang jelek.penguncinya sudah patah saat baru dibuka..,Negative,Anger,1
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 10,2x beli ga awet banget..yg pertama rusak rel macet.. beli lagi eh relnya kendor ga mau kenceng beltnya,Negative,Anger,1
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 11,"ikat pinggangnya sendiri baiklah. masalah kepala ikat pinggangnya. saya terima dibeberapa bagian cat mengelupas. hal lain, setelah dipake, susah dilepas, ungkitan menaikkan penahan ikat pinggangnya tidak mau terangkat. repot saat mau ganti pakaian.",Negative,Sadness,3
Men's Fashion,Rockbros Kacamata Sepeda Polarized dengan 5 Lensa Myopia Original 0089 - Hitam,"to be honest ! barang rusak ( tangkai patah ) dikirim, saya salah juga pas buka ga video unboxing. but overall, sangat - sangat mengecewakan kualiatas barang toko, padahal sudah kasih notes waktu pemesanan, harap check dulu min barang sebelum dikirim. kapok klo saya !!!",Negative,Anger,1
Men's Fashion,Rockbros Kacamata Sepeda Polarized dengan 5 Lensa Myopia Original 0089 - Hitam,"pesen apa, datengnya apa... untung masih menang argumen waktu komplain. tapi terpaksa nerima barang refund dipotong harga barang yg dikirim. seller enak, untung... buyer tetep rugi...",Negative,Anger,1
Men's Fashion,Rockbros Kacamata Sepeda Polarized dengan 5 Lensa Myopia Original 0089 - Hitam,"frame kacamata bagus, tipis sptnya gampang patah, ngakbseperti kacamata umumnya",Negative,Fear,3
Men's Fashion,DOMPET KULIT PRIA WANITA PANJANG IMPORT BAELLERRY MODEL PANJANG SW002 - Hitam,gak sesuai yg pesannya merk apa malah yg kirim dompet ginian sdh gitu rugi banyak pas retur gak ganti ongkir,Negative,Sadness,1
Men's Fashion,DOMPET KULIT PRIA WANITA PANJANG IMPORT BAELLERRY MODEL PANJANG SW002 - Hitam,"beli 10pcs hampir rusak semua bentuknya, toko terus berdalih, utk pelajaran utk yg mau beli",Negative,Fear,1
Men's Fashion,DOMPET KULIT PRIA WANITA PANJANG IMPORT BAELLERRY MODEL PANJANG SW002 - Hitam,trimakasih barang sudah sampai tapi sayang kulitnya cacat,Negative,Sadness,3
Men's Fashion,SANDAL SWALLOW ORIGINAL UKURAN CAMPUR SENDAL JEPIT - 9 orange,"produk swallow, tp ukuran yg dikirim tdk sesuai deskripsi... saya tanya, seller ga respon... payah",Negative,Sadness,1
Men's Fashion,SANDAL SWALLOW ORIGINAL UKURAN CAMPUR SENDAL JEPIT - 9 orange,barangnya sesuai dgn permintaan. sudah saya setujui berubah jumlah ukuran tp ternyata dikirim yg dirubah lg tanpa persetujuan,Negative,Fear,2
Men's Fashion,Woodbags Sling Bag Mores - Hitam Kuning,baru pake 5 hr ud robek ??,Negative,Sadness,2
Men's Fashion,Woodbags Sling Bag Mores - Hitam Kuning,"kualitasnya sangat jelek, sebanding harganya... baru 2 minggu saya pakai sudah robek2 sendirinya.",Negative,Anger,1
Men's Fashion,"CD03 Celana Dalam Boxer Pria Katun Bambu Bamboo Fiber Underware - polos, 6xl",ukuran 6xl seperti ukuran m. saat digunakan nyaman. sempit banget celana dalamnya terutama saat bergerak sambungan tengah dijahit juga panjang rasanya sempit banget,Negative,Sadness,2
Men's Fashion,"CD03 Celana Dalam Boxer Pria Katun Bambu Bamboo Fiber Underware - polos, 6xl","motif yg cacat ...minta 2 motif dikasih 1 polos 3 kwalitas bagus, maklum barang china masih bagus buatan lokal",Negative,Anger,1
Men's Fashion,Sarung Tangan Oakley v.2 Motor Tactical Half Gloves Army Military - BL - Hitam,"barang tidak sesuai, yg dipesan sarung tangan n yg dikirim peluru... tolong teliti merespon pesanan....",Negative,Sadness,1
Men's Fashion,Sarung Tangan Oakley v.2 Motor Tactical Half Gloves Army Military - BL - Hitam,knuckles karetnya agak nyaman terus pelayananya slow respon,Negative,Sadness,3
Men's Fashion,jaket gojek original - XL,baru pakai resleting depan langsung rusak gambar bagian belakang kotor,Negative,Sadness,1
Men's Fashion,"BAJU TIDUR COWOK DEWASA IMPORT PIYAMA PRIA REMAJA KATUN SET CELANA BIG - 1, XL",barang sampai dg cepat ttp dlm kondisi basah bau apek? kenapa bisa begitu padahal didalam plastik?????,Negative,Fear,3
Men's Fashion,"Piyama Pria Dewasa | Baju Tidur Laki laki Dewasa | Bahan katun Satin - Abu-abu, XL",polanya pas. negativean pas tapi lengan terlalu kecil.,Negative,Sadness,3
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,"saya tulis dicatatan hitam putih tapi dikirim hitam semua, apa gunanya catatan? lagian kaos kaki anak sd ga muat kaki orang dewasa.",Negative,Anger,1
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,"saya order hitam (4 pcs) abu-abu (2pcs). datang justru sebaliknya, hitam (2pcs) abu-abu (4pcs)",Negative,Sadness,1
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,"kaos kaki sangat tipis, saat sudah transaksi respon penjual sangat lambat proses pengiriman",Negative,Anger,1
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam","maaf kak kok sy pesen celana yg warna abu� malah dapet kaos dalem ya, mohon dibantu dong ka soalnya sy g enak sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem",Negative,Fear,1
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam",bahan celananya sangat amat tipis menerawang gak sesuai gambar. gambar kayak katun tebal gitu tapi aslinya yg dikirim tipis gak banget ya. maaf.,Negative,Anger,1
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam",pesan warna coklat yg sampai warna abu abu .. lain kali tolong klo mau jualan profesional lagi !,Negative,Anger,1
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam",sangat tipis bisa terawang.. bagusan leging ibu2 pinggir jalan mah. sangat tidak recommend. over price!!! nyesel bgt gw.. :((,Negative,Sadness,1
Men's Fashion,"Piyama Pria Baju Tidur Pria Piyama Cowok Dewasa Baju Tidur Cowok - PR-475, L",barang yg dikirim gk sesuai modelnya,Negative,Anger,1
Men's Fashion,"Piyama Pria Baju Tidur Pria Piyama Cowok Dewasa Baju Tidur Cowok - PR-475, L",respons penjual lemot seperti ogah2an melayani. bahan kaos mudah melar apalagi pakai mesin cuci.,Negative,Sadness,1
Men's Fashion,"Celana Pendek Santai Boxer Shorts Katun HOLTBY HOLT-3 HAWAII -Satuan - Biru, S","bahannya tipis ukuran xl kekecilan, terlalu sempit utk dipakai",Negative,Sadness,3
Men's Fashion,Monalisa Piyama dewasa pria part 2 - Avenger,"ukuran xl baju oke, tapi celananya tdk xl kekecilan. baju bisa pakai celana tidak???? baju yg dikirim celananya robek pas jahitan, tdk check dulu sblm kirim.",Negative,Sadness,3
Men's Fashion,"Polos - Classic Pajamas / Set Piyama Lengan Panjang Pria Dewasa Katun - Oregano, XL muat +-90 kg",bahannya dicuci luntur mengenai baju yg lain.,Negative,Sadness,3
Men's Fashion,"Polos - Classic Pajamas / Set Piyama Lengan Panjang Pria Dewasa Katun - Oregano, XL muat +-90 kg",bahan panas kegedean banget gak sesuai berat negativean yg d estimasikan,Negative,Sadness,2
Men's Fashion,"Polos - Classic Pajamas / Set Piyama Lengan Panjang Pria Dewasa Katun - Oregano, XL muat +-90 kg",luntur terus meski sdh bbrp kali d cuci,Negative,Sadness,3
Men's Fashion,Sabuk Haji Umroh Model Besi Ikat Pinggang Gesper Pangsi Silat Betawi - PUTIH XXL,"ga amanah toko nya,awal bilang ready ukuran nya,setelah transaksi bilang kosong stok nya,coba bilang awal kalo ukuran yg ingikan kosong,pembeli bisa pindah penjual lain.pengiriman juga lelet",Negative,Sadness,1
Men's Fashion,Sabuk Haji Umroh Model Besi Ikat Pinggang Gesper Pangsi Silat Betawi - PUTIH XXL,"barang tidak sesuai pesanan..sy pesan warna hitam ukuran l kirimnya hijau ukuran xl sy pesan warna hijau ukuran m kirim ukuran l,, tingkat pelayanan bos,,semoga pesanan berikutnya sesuai",Negative,Fear,3
Men's Fashion,Sabuk Haji Umroh Model Besi Ikat Pinggang Gesper Pangsi Silat Betawi - PUTIH XXL,"brang dtg warna sesuai pesanan, tp karatan, kotor",Negative,Sadness,2
Men's Fashion,"KAOS POLO SECURITY , BAJU SECURITY SATPAM PRIA - SATPAM PdkHitam, M",barang tidak sesuai yg pesan. warna pudar .kancing yg pesan 3 yg kirim model 2 kancing,Negative,Sadness,1
Men's Fashion,"KAOS POLO SECURITY , BAJU SECURITY SATPAM PRIA - SATPAM PdkHitam, M",ga sesuai permintaan...udh jelas2 dikasi keterangan orderannya chat biar inget eeh...malah barang yg datang warna tdk sesuai jumlah warna yg diinginkan. pengen cepet ngirim lapaknya. klo ga punya stok jgn approve.,Negative,Anger,2
