Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,best seller!! terima kasih pengiriman cepat! semuanya bekerja! senang memesan anda. terima kasih!,Positive,Happy,5
Camera,Isi Refill Fujifilm Instax Mini Instant Color Film isi 21,"uda 2x beli toko puas banget banget, adminnya baik banget karna butuh cepet selalu response. thank you",Positive,Love,5
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 39","salah kirim, bisa diselesaikan baik-baik, tapi males aja.",Negative,Sadness,3
Gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),"barang sesuai deskripsi tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap terima kasih banyak",Positive,Happy,5
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,beli sabtu.. proses senin.. kirim selasa.. rabu sampai.. padahal beli minggu kirim minggu nyampe senin.. gak lagi lagi beli disin,Negative,Fear,2
Toys and Hobbies,Jumping Animal / Kuda Kudaan Karet ( ada musik dan lampu ),"maaf sya kasih bintang 1.. keterangan udh jelas pilihan warna kuning rusa, pilihan warna lain jika tidak warna kuning warna hijau biru,, tapi yg dteng malah warna pink, kalau stok warna yg saya ingin tidak harus.a konfirmasi terlebih dahulu. tapi tidak. kecewa si.. karna anak saya cowo bukan cewek malah kasih warna pink. lain kali sblum kirim coba cek lagi.. ????",Negative,Fear,1
Office & Stationery,SPIDOL ARTLINE PERMANENT MARKER EK-69 - Biru,"mantab spidolnya , ngak hilang tulisan walau tulisannya masukkan kulkas (plastik asi)",Positive,Happy,5
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,"sudah jelas2 pilih varian hitam, yg dikirim putih kalo toh habis bisa komunikasikan kpda buyer buat apa fitur chat. jgn asal kirim aja, mau komplen juga males ribet.",Negative,Anger,1
Food and Drink,Pisang Bollen - Keju Special - REGULAR,melayani,Negative,Anger,1
Men's Fashion,Stayhoops - Tali Masker / Strap Masker / Kalung Masker - Cyanea Strap,produk anak bangsa super keren banget desainnya!! very nice and helpful seller! terima kasiiih we love it so muuuuch!,Positive,Love,5
Other Products,Liquid A La Carte Banana Cream 3Mg 6Mg 100ML Liquid Ala Carte Alacarte - 3MG,tidak recomend seller hati kalau berbelanja seller seller tidak bertanggung jawab,Negative,Fear,1
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,seller lama sekali kirim. order minggu buat rabu pagi sampe selasa g dikirim. baru dikirim rabunya. kamis baru sampe kelar butuhnya. request cancel bahkan sebelum barang dikirim tapi seller g mau cancelin alasan gabisa cancel audit sistem.,Negative,Fear,1
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,sebelah tidak bisa diputar.,Negative,Fear,1
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,hasilnya tahan lama. hasilnya matte. nggak cepat pudar. packaging aman ??. proses pesanan cepat.,Positive,Happy,5
Food and Drink,ABC Sarden Saus Extra Pedas 155 g - Buy 3 Get 1 pcs Free,pengirimannya cepat...amanah...???????,Positive,Love,5
Other Products,pewarna sepatu canvas suede paint alus shoes - Biru,"barang dikirim beda gambar, dikirim merek tumpah (gk jelas). ditanya dapat kuas malah jawab lain. hati2 tukang tipu. gk niat jualan.",Negative,Fear,1
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"mantavv sesuai pesanan ,joss",Positive,Love,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,"padahal order siang, tapi pesanan baru dikirim hari esoknya bukan hari sama. gak rekomended tokonya !!!",Negative,Fear,2
Kitchen,ES Rak Serbaguna Rak Dapur Tingkat Rak Kantor Rak Susun Rak 5 Tingkat - Silver,"over price dgn kualitas barang yg tidak kokoh melorot2 . seller saya review jujur jgn sembarangan bilang gak jujur! harga anda sama kualitas gak sesuai. yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review iming2 free gift, saya tolak krn membohongi diri saya sendiri. berarti gak semua review asli mgkn sebagian bujukan seller merubah review spy terlihat bagus pdhl mgkn kasusnya sama saya kecewa dgn produk yg over price!",Negative,Anger,1
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling","barang dikirim salah, pesan webcam logitech logitech official kok bs dikirimmya headphone jbl! penukaran barang butuh 4hari kerja! sungguh lama",Negative,Anger,1
Men's Fashion,"SEPATU PDL TNI AD | PDL TNI | PDL POLRI | PDL SECURITY - Hitam, 39","minta size 43 yg dikirim size 44, kebesaran gk bs saya pakai,bagaimna?",Negative,Fear,3
Household,Lemari Plastik Pakaian DIY / Wardrobe / Rak Baju Animal Character - 8 Cube + 4 Rak,"penguncinya 1 baris cuma muat 2 baris saja baris setelah gak penguncinya gak kepake yng 1 baris,,sisanya, kardus padahal utuh,, kayaknya lengkap pas nyiapkan kadung klik tetima,, mohon lain kali cek teliti sebelum kirim",Negative,Fear,3
Toys and Hobbies,Kereta Thomas Mainan Thomas,barang rusak,Negative,Sadness,1
Food and Drink,Silverqueen Cashew 62g,"bad service pengiriman same day (gosend) melewati batas estimasi, jika tdk mampu melayani pengiriman sameday gosend sebaiknya non aktifkan agar pembeli tdk bayar lbh mahal ongkir",Negative,Fear,1
Gaming,PS Vita PSVita SLIM CFW HEN Henkaku - 32gb,"console sebelah kanan analoq drift sendiri lecet juga, ng recommend deh.. kapok",Negative,Fear,1
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",barang sudah sampai sesuai pesanan recommended,Positive,Love,5
Animal Care,MAKANAN KUCING BOLT REPACK 1Kg - TUNA IKAN,tidak sesuai pesanan ...barang yg kirim kurang... penjual asal paking saja tidak teliti,Negative,Fear,1
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 11,"ikat pinggangnya sendiri baiklah. masalah kepala ikat pinggangnya. saya terima dibeberapa bagian cat mengelupas. hal lain, setelah dipake, susah dilepas, ungkitan menaikkan penahan ikat pinggangnya tidak mau terangkat. repot saat mau ganti pakaian.",Negative,Sadness,3
Gaming,Nintendo NES Clone 620 Game Retro Mini Game Built in 620 Classic Games,nyala tapi item putih. customer service cuman bilang diotak atik lagi kak padahal uda sejam putar2 kabelnya dicolokan tvnya. could have been a better service.,Negative,Sadness,3
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",maaf ganti ulasan..hasil dr produk stlh brp minggu dipake ga worth it dr segi harga yg mehong..buang duit??,Negative,Sadness,1
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,"kemasan rapih,pengiriman cepat,semoga cocok",Positive,Happy,4
Books,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,banyak halaman terulang. malu saya pas kasih hadiah.,Negative,Sadness,1
Animal Care,Life cat Kaleng 400gr - Makanan Basah kucing life cat kaleng 400gr,barang tdk packing...hanya pake kantong plastik kaleng pd rusak semua....pengiriman sangat lama...saya sangat kecewa tdk akan belanja toko ini.....parah sekali service,Negative,Sadness,1
Property,plang nama jalan full reflective - 30 x 15,"paten, mantab, rapi, high quality. fast respon, rekomen bingit.",Positive,Love,5
Animal Care,FLASH SALE - Makanan Kucing Bolt Repack 1KG - IKAN,duanya lagi goib,Negative,Anger,1
Food and Drink,Paket Indomie Rasa Mie Celor Khas Palembang - 8 Pcs,jelek banget .barang orderan ga sampai tapi keterangan sdh keterima.jgn order disini..order barang ga sampe2.,Negative,Fear,1
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,mantulll.. recommended seller,Positive,Love,5
Camera,"lensa jepit / cliplens camera 3in1 ( fish eye , wide , macro ) untuk semua kamera hp bb , iphone , samsung , dll","barang sudah sampai, tapi salah satu lensanya tergores ditengahnya :(",Negative,Sadness,2
Computers and Laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,sama sekali gk bisa dpake asli nyesel,Negative,Fear,1
Animal Care,Glofish Tetra / Glow in The Dark / Ikan Hias Air Tawar Aquascape - Biru,jelek,Negative,Anger,1
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,thanks gan paket mendarat selamat...pelayanan ok mantab..super fast respon..top very recomended seller,Positive,Love,5
Household,COOGER Rak Jemuran Stainless Steel 4 Susun Rak Pengering Serbaguna,barang tdk lengkap.. sdh lama lapor tp sampai saat belum kirim2... sdh sering ditanyakan tp hanya janji2 aja.,Negative,Anger,1
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,"packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! makasih seller!",Positive,Love,5
Health,Blackmores Bio C 1000mg (90),"proses pengiriman lambat banget balasan chat lambat bangeeet juga, minta cancel gak bisa",Negative,Anger,1
Food and Drink,Pisang Cavendish Finger 1 kg,masih mentah,Negative,Fear,3
Mother and Baby,Merries Pants Positive Skin L 33,"ukurannya pas. cepat menyerap. tidak membuat lecet. langganan. harga murah dpt yg +2 lagi, trs dikasi sample susu. sukses selalu seller...",Positive,Happy,5
Food and Drink,FITBAR snack Sehat isi 5 x 22 gram Choco/ Nuts/ Fruits/ Tiramisu - Choco delight,"packing berantakan, sungguh mengecewakan",Negative,Sadness,1
Food and Drink,Artisan Bagel 4pcs - Mix of 4,keras gak rasa,Negative,Anger,1
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,"mantap, barang oke",Positive,Happy,5
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,"barang sampai, kabel yg dikasih rusak. harus pakai kabel lain biar lampu nyala. mungkin next qc bs tingkatkan",Negative,Sadness,3
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,"respon sebenernya cepet, tapi pas sampe barang penyok dikit tp g masalah. pengajuan komplain krna sleting g bisa ternyata banyak lem tembak nempel nutupin jalan sleting akhirnya benerin sendiri.. kuncian sampai sekrang g bisa. padahal kode 000",Negative,Sadness,2
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,"terima kasih kak, puas beli voucher tiket disini, recommended seller ??",Positive,Love,5
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,"mouse bagus , pointer gerak gerak sendiri .",Negative,Sadness,1
Kitchen,PLASTIK STRETCH FILM WRAP / WRAPING / WRAPPING 50 CM X 150 M,"bahan plastiknya tdk stretch, kaku tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya, not recommended",Negative,Fear,1
Computers and Laptops,Telkomsel Orbit Star 2,"nope! kalau kepikiran mau beli, saran saya jangan. product sering rto gajelas, cs after sales service yg buruk, dijamin pengalaman kalian akan kecewa.",Negative,Fear,1
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,"aduh parah deh kualitasnya . respons konfirmasi order sampe 2 hari , paa barang datang baru jg dipakai 2 jam masa bolong pas bagian miss v ..ckckckc kecewa banget!!! trus bahannya jg nerawang alias tipis pengait bagian perutnya jg gmpang lepas ..hadeuh kapok beli produk mamas choice deh",Negative,Anger,1
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,5 jempol buat reseller produk ??????????,Positive,Love,5
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,"kecewa sama seller toko nya.. beli produk flash sale tp malah stok kosong.. gitu kirim lama banget, seller jaka sembung lagi..",Negative,Sadness,1
Toys and Hobbies,Kereta Thomas Mainan Thomas,"merek kereta beda banget sama gambar yg dijual. merek yg dijual keluaran china. bukan merek thomas train set, tapi thamos train set. rel kretanya juga gk bisa rata stabil. kalo nyari kualitas mending cari lain. saya ketipu sebenrnya. gk liat review dulu. mgkn kalo penjualnya ngasih barang yg sesuai gambar saya bakal puas.",Negative,Fear,1
Men's Fashion,Baju Seragam PGRI Kemeja Hem Katun Pria Batik PGRI Dinas PNS Panjang - S,iklannya seragam pgri kemeja hem katun pria. tp ternyata bahannya bukan katun... smg depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Negative,Fear,2
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,"packing sangat baik. buble warp sangat tebal. pengemasan cepat, pengiriman kurir standar. produk masih segel. exp msh lama. terima kasih.",Positive,Happy,5
Office & Stationery,Lakban Solatip Isolasi OPP Bening 2 Inch 45mm x 90 Yard 45micron MURAH - 90yard - 70m,order 11 datangnya cuma 6.. sedih banget.. not recomended,Negative,Sadness,1
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,mantap rekomendasi dah thank's,Positive,Love,5
Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,baru 3 hari udh ga ngegrip,Negative,Fear,1
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,"barang original, pengemasangan sangat baik sangat cepat, seller sangat fast respon",Positive,Love,5
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,pesanan diproses sangat cepat. tapi sayang filternya gak bisa saring kotoran kecil. padahal semburan air mantep. tapi tujuan aku beli buat saring kotoran :(,Negative,Sadness,2
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,"pengiriman lelet, request warna g acc, sangat kecewa...",Negative,Sadness,1
Other Products,karung plastik bekas beras putih 50kg,"mungkin saat pengiriman, alangkah baiknya kalau bungkus kardus. dr 50 lembar, 11 lembar bolong. semoga kedepan baik lg.",Negative,Fear,1
Animal Care,Burung Lovebird Josan,"respon lambat pengiriman lambat , toop kapok bgt",Negative,Fear,1
Health,Stella Parfum'ist Smart Matic Caffe Latte,"bau parfum coffeenya enak, alat banyak baret2",Negative,Fear,2
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,gampang dibawa-bawa. muat banyak buku. enak buat baca. packaging aman ??. packaging rapi.,Positive,Happy,5
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,"baru pakai beberapa kali, sponnya terpisah 3, lemnya tidak bagus",Negative,Sadness,1
Muslim Fashion,elzatta Obelia Samida - 309,"klik klaim hadiah 0 rupiah tokopedia tapi malah tidak kirim sampai satu minggu. padahal stok masih sangat jelas masih tersedia bar ijo. dicek sedang dikirim nomor resi, tapi tidak valid. entah salah seller ekspedisi. mengecewakan pelanggan baru baru gabung tokopedia. semoga kedepannya tidak terjadi lagi.",Negative,Fear,1
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,belanja berturut turut 2hr.. seller tidak ramah.. trakhir kali blanja sini.. not recomment,Negative,Anger,1
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 42","gimana bisa miring begitu? plus udh wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun. udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday. nyampe jam 8 malem, gw nungguin warkop depan kantor yg udh gelap. tolonglah kalo udh notice gitu pilih sameday grab/gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak. kecewa",Negative,Fear,2
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,"barang sesuai, pengiriman cepat, recommended",Positive,Love,5
Food and Drink,"KURMA MEDJOOL ARIHA PALESTINA @500 gr , MEDJOL MEDJOUL DATES PALESTINE","kurma matang sempurna,mantap pokoknya. pas buat anak kecil pun orang tua sukses smoga berkah gan aamiinn",Positive,Happy,5
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap barangnya original ??o,Positive,Love,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,"alat tidak berfungsi, sdh dipasang sesuai instruksi tdk bs dipakai tidak api yg terpantik keluar hanya liquid gas.",Negative,Anger,1
Precious Metal,Logam Mulia LM 3 Gr ANTAM (REINVENTED),respon cepat sangat memuaskan,Positive,Love,5
Health,D3-1000 Suplemen Vitamin D3 - 30 Tablet,"pengemasan lama,. pengiriman lama sekali bangett... pelayanan buruk, admin burukk. barang penyokk ..",Negative,Anger,1
Mother and Baby,Transpulmin Baby Balsam - 20gr,"kecewa sangat tdk puas dgn pelayanan.sejak tgl 18 setelah order barang, saat status masih menunggu konfirmasi, artinya belum diproses penjual.. saya melakukan pembatalan saya ingin mengganti produk yg akan saya beli toko yg sama.. saya konfirmasi penjual melalu chat sampai 3x minta proses pembatalan.. sampai malam hari sebelum tidur, status masih menunggu konfirmasi yg artinya pesanan saya belum diproses.. tp kemudian tgl 19 juli 2021 pagi, penjual mengubah statusnya menjadi diproses.. yg artinya penjual tidak berkenan melakukan pembatalan.. status diubah menunggu kurir (masih ditanggal 19 pagi).. tapi sampai tgl 21, barang belum dikirim, status masih menunggu kurir.. status pengiriman tidak terupdate.. penjual menyalahkan pihak provider pengiriman..barang baru dikirim setelat saya lapor pihak tokopedia..",Negative,Anger,1
Health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,"kalo malas macking, daftar tokocabang bro. biar konsumen puas, anda pun gak perlu bayar pegawai handle pengemasan barang. packing kok jelek bgt.",Negative,Anger,3
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,"warna sesuai, karet bagian belakang spy kaos kaki tdk mudah lepas ????",Positive,Happy,4
Household,Oxihom Tempat Keranjang Baju Kotor Pakaian Plastik Laundry Basket - Putih,"pesannya warna putih, datengnya abu2. sudah kedua kalinya, yg pertama saya balikin gudang sarinah trs ternyata warna putih nggak saya refund uang. yg kedua pesen lg warna putih datengnya abu2 tp sudah lah, saya sudah lelah",Negative,Sadness,2
Food and Drink,Pastel Wawa since 2006,"enakk banget, isinya banyak, saosnya mantap. seller ramah. thank you!",Positive,Happy,5
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,barang'a mantap jooss,Positive,Happy,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,"mantab. berfungsi mantab, proses pengiriman cepat. top",Positive,Love,5
