Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,Tidak menerawang. Modelnya cantik ??. Bahannya adem. Warnanya cantik ??. Ukuran sesuai. Jahitan rapi.,Positive,Love,14,tidak menerawang. modelnya cantik ??. bahannya adem. warnanya cantik ??. ukuran sesuai. jahitan rapi.,tidak menerawang. modelnya cantik ??. bahannya adem. warnanya cantik ??. ukuran sesuai. jahitan rapi.
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,4,"alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg udah rela ngasih gratis.bisa kepakek utk di rumah aja Warnanya cantik ??. Tidak menerawang.",Positive,Happy,37,"alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg udah rela ngasih gratis.bisa kepakek utk di rumah aja warnanya cantik ??. tidak menerawang.","alhamdulillah bisa dpt traktiran tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg rela ngasih gratis.bisa kepakek utk rumah warnanya cantik ??. tidak menerawang."
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,4,"Suka, jilbabnya bagus+nyaman dipake??????",Positive,Love,4,"suka, jilbabnya bagus+nyaman dipake??????","suka, jilbabnya bagus+nyaman dipake??????"
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,5,barang sesuai deskripsipenjual ramah dan fast respon,Positive,Happy,7,barang sesuai deskripsipenjual ramah dan fast respon,barang sesuai deskripsipenjual ramah fast respon
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,5,Bahannya lembut. anti slip. Ukuran sesuai. Bahannya tebal. Warnanya cantik ??.,Positive,Happy,11,bahannya lembut. anti slip. ukuran sesuai. bahannya tebal. warnanya cantik ??.,bahannya lembut. anti slip. ukuran sesuai. bahannya tebal. warnanya cantik ??.
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,5,Warnanya cantik ??. Ukuran sesuai. Bahannya lembut. maaf foto nya pocketnya aja. sajadahnya sedang dicuci.,Positive,Happy,15,warnanya cantik ??. ukuran sesuai. bahannya lembut. maaf foto nya pocketnya aja. sajadahnya sedang dicuci.,warnanya cantik ??. ukuran sesuai. bahannya lembut. maaf foto pocketnya aja. sajadahnya sedang dicuci.
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,4,"barang sesuai , pengiriman cepat , makasih ??",Positive,Happy,8,"barang sesuai , pengiriman cepat , makasih ??","barang sesuai , pengiriman cepat , makasih ??"
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,4,"Alhamdulillah paketan nya sudah sampai, sesuai gambar nya, trimakasih ??????",Positive,Happy,10,"alhamdulillah paketan nya sudah sampai, sesuai gambar nya, trimakasih ??????","alhamdulillah paketan sudah sampai, sesuai gambar nya, trimakasih ??????"
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,Kota Tangerang,28500,4.9,10300,1351,4,"respon cepat, barang bagus",Positive,Happy,4,"respon cepat, barang bagus","respon cepat, barang bagus"
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,5,Bahan berkualitas. Ukuran sesuai. Warnanya sesuai. Potongannya rapi. Modelnya keren. Bahan menyerap keringat.,Positive,Happy,13,bahan berkualitas. ukuran sesuai. warnanya sesuai. potongannya rapi. modelnya keren. bahan menyerap keringat.,bahan berkualitas. ukuran sesuai. warnanya sesuai. potongannya rapi. modelnya keren. bahan menyerap keringat.
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,5,produk sesuai ekspektasi Dan pengiriman barang cepat pokoknya Recommended dah,Positive,Love,10,produk sesuai ekspektasi dan pengiriman barang cepat pokoknya recommended dah,produk sesuai ekspektasi pengiriman barang cepat pokoknya recommended dah
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,5,Modelnya keren. Ukuran sesuai. Bahan berkualitas. Potongannya rapi. Bahan menyerap keringat. Warnanya sesuai.,Positive,Happy,13,modelnya keren. ukuran sesuai. bahan berkualitas. potongannya rapi. bahan menyerap keringat. warnanya sesuai.,modelnya keren. ukuran sesuai. bahan berkualitas. potongannya rapi. bahan menyerap keringat. warnanya sesuai.
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,5,Bahan berkualitas. Ukuran sesuai. Modelnya keren. Warnanya sesuai. Potongannya rapi.,Positive,Happy,10,bahan berkualitas. ukuran sesuai. modelnya keren. warnanya sesuai. potongannya rapi.,bahan berkualitas. ukuran sesuai. modelnya keren. warnanya sesuai. potongannya rapi.
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,4,"barang nya bagus, kain elastis mantap",Positive,Happy,6,"barang nya bagus, kain elastis mantap","barang bagus, kain elastis mantap"
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",Jakarta Barat,89000,4.5,1907,716,4,barang sudah sampai dengan baik.. packing rapih.. dan baik.. terima kasih,Positive,Happy,11,barang sudah sampai dengan baik.. packing rapih.. dan baik.. terima kasih,barang sudah sampai baik.. packing rapih.. baik.. terima kasih
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,5,Tidak menerawang. Jahitan rapi. Mudah dibentuk. Warnanya cantik ??. Nyaman dipakai.,Positive,Happy,11,tidak menerawang. jahitan rapi. mudah dibentuk. warnanya cantik ??. nyaman dipakai.,tidak menerawang. jahitan rapi. mudah dibentuk. warnanya cantik ??. nyaman dipakai.
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,5,Jahitan rapi. Modelnya cantik ??. Nyaman dipakai. Bahannya adem. Tidak menerawang.,Positive,Love,11,jahitan rapi. modelnya cantik ??. nyaman dipakai. bahannya adem. tidak menerawang.,jahitan rapi. modelnya cantik ??. nyaman dipakai. bahannya adem. tidak menerawang.
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,5,suka banget. makasih kak,Positive,Love,4,suka banget. makasih kak,suka banget. makasih kak
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,5,alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga dari tokped makasii seller,Positive,Happy,12,alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga dari tokped makasii seller,alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga tokped makasii seller
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,4,Tidak menerawang. Mudah dibentuk. Jahitan rapi. Bahannya adem. Nyaman dipakai. Modelnya cantik ??. Warnanya cantik ??.,Positive,Love,16,tidak menerawang. mudah dibentuk. jahitan rapi. bahannya adem. nyaman dipakai. modelnya cantik ??. warnanya cantik ??.,tidak menerawang. mudah dibentuk. jahitan rapi. bahannya adem. nyaman dipakai. modelnya cantik ??. warnanya cantik ??.
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,Kota Bogor,15500,4.8,5226,1168,4,Bahannya adem.,Positive,Happy,2,bahannya adem.,bahannya adem.
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,5,Nyaman dipakai. Modelnya cantik ??.,Positive,Happy,5,nyaman dipakai. modelnya cantik ??.,nyaman dipakai. modelnya cantik ??.
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,5,Modelnya cantik ??. Bahannya adem. Nyaman dipakai. Jahitan rapi. Warnanya cantik ??. Mudah dibentuk.,Positive,Love,14,modelnya cantik ??. bahannya adem. nyaman dipakai. jahitan rapi. warnanya cantik ??. mudah dibentuk.,modelnya cantik ??. bahannya adem. nyaman dipakai. jahitan rapi. warnanya cantik ??. mudah dibentuk.
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,5,Jahitan rapi. Warnanya cantik ??. Mudah dibentuk.,Positive,Happy,7,jahitan rapi. warnanya cantik ??. mudah dibentuk.,jahitan rapi. warnanya cantik ??. mudah dibentuk.
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,5,Jahitan rapi. Modelnya cantik ??. Warnanya cantik ??.terimakasih kk,Positive,Love,9,jahitan rapi. modelnya cantik ??. warnanya cantik ??.terimakasih kk,jahitan rapi. modelnya cantik ??. warnanya cantik ??.terimakasih kk
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,4,Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. pesanan cepat sampai. Baru pertama belanja d toko ini tidak mengecewakan.,Positive,Happy,18,tidak menerawang. mudah dibentuk. warnanya cantik ??. pesanan cepat sampai. baru pertama belanja d toko ini tidak mengecewakan.,tidak menerawang. mudah dibentuk. warnanya cantik ??. pesanan cepat sampai. baru pertama belanja d toko tidak mengecewakan.
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,Kab. Sleman,65800,4.8,2265,791,4,Warnanya cantik ??. pengirimannya cpettt. makaci pak kurir ujan2 d anterin,Positive,Happy,11,warnanya cantik ??. pengirimannya cpettt. makaci pak kurir ujan2 d anterin,warnanya cantik ??. pengirimannya cpettt. makaci pak kurir ujan2 d anterin
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,5,masker nyaman dipakainya tidak sesak .....bagus,Positive,Happy,6,masker nyaman dipakainya tidak sesak .....bagus,masker nyaman dipakainya tidak sesak .....bagus
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,5,Enak dipakai cocok dengan wajah sy...mantap,Positive,Happy,6,enak dipakai cocok dengan wajah sy...mantap,enak dipakai cocok wajah sy...mantap
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,5,"bahan tebal, bagus, cepat sampai, terima kasih",Positive,Happy,7,"bahan tebal, bagus, cepat sampai, terima kasih","bahan tebal, bagus, cepat sampai, terima kasih"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,5,mksh paket dah sampai dengan cepat bahannya bagus saya suka??,Positive,Love,10,mksh paket dah sampai dengan cepat bahannya bagus saya suka??,mksh paket dah sampai cepat bahannya bagus saya suka??
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,4,"barang bagus, sesuai pesana� pengiriman cepat Positive job",Positive,Happy,8,"barang bagus, sesuai pesana� pengiriman cepat positive job","barang bagus, sesuai pesana� pengiriman cepat positive job"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,Kota Cimahi,14900,4.9,4313,779,4,"barang sesuai gambar,mantul,cepat nyampe,puas banget",Positive,Love,5,"barang sesuai gambar,mantul,cepat nyampe,puas banget","barang sesuai gambar,mantul,cepat nyampe,puas banget"
Muslim Fashion,Bella Square Hijab Segiempat Part 1,Kota Bandung,13500,4.8,24500,2561,5,Tidak menerawang. Nyaman dipakai. Mudah dibentuk. Modelnya cantik ??. Bahannya adem. Jahitan rapi. Warnanya cantik ??.,Positive,Love,16,tidak menerawang. nyaman dipakai. mudah dibentuk. modelnya cantik ??. bahannya adem. jahitan rapi. warnanya cantik ??.,tidak menerawang. nyaman dipakai. mudah dibentuk. modelnya cantik ??. bahannya adem. jahitan rapi. warnanya cantik ??.
Muslim Fashion,Bella Square Hijab Segiempat Part 2,Kota Bandung,13500,4.8,24500,2561,5,Bahannya adem. Nyaman dipakai.,Positive,Happy,4,bahannya adem. nyaman dipakai.,bahannya adem. nyaman dipakai.
Muslim Fashion,Bella Square Hijab Segiempat Part 3,Kota Bandung,13500,4.8,24500,2561,5,Tidak menerawang. Mudah dibentuk. Nyaman dipakai. Jahitan rapi. Bahannya adem. Warnanya cantik ??. Modelnya cantik ??,Positive,Love,16,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem. warnanya cantik ??. modelnya cantik ??,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem. warnanya cantik ??. modelnya cantik ??
Muslim Fashion,Bella Square Hijab Segiempat Part 4,Kota Bandung,13500,4.8,24500,2561,5,barang bagus..Bahannya adem. Modelnya cantik ??.,Positive,Love,6,barang bagus..bahannya adem. modelnya cantik ??.,barang bagus..bahannya adem. modelnya cantik ??.
Muslim Fashion,Bella Square Hijab Segiempat Part 5,Kota Bandung,13500,4.8,24500,2561,4,"bagus, admin garcep warna kosong langsung konfirmasiBahannya adem. Jahitan rapi. Warnanya cantik ??.",Positive,Happy,13,"bagus, admin garcep warna kosong langsung konfirmasibahannya adem. jahitan rapi. warnanya cantik ??.","bagus, admin garcep warna kosong langsung konfirmasibahannya adem. jahitan rapi. warnanya cantik ??."
Muslim Fashion,Bella Square Hijab Segiempat Part 6,Kota Bandung,13500,4.8,24500,2561,4,makasiih.. krudung nya bagus istri saya sangat suka????,Positive,Happy,8,makasiih.. krudung nya bagus istri saya sangat suka????,makasiih.. krudung bagus istri saya sangat suka????
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,Tidak menerawang. Nyaman dipakai. Bahannya adem. Jahitan rapi.,Positive,Happy,8,tidak menerawang. nyaman dipakai. bahannya adem. jahitan rapi.,tidak menerawang. nyaman dipakai. bahannya adem. jahitan rapi.
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,Tidak menerawang. Mudah dibentuk. Jahitan rapi. Nyaman dipakai. Warnanya cantik ??. Modelnya cantik ??. Bahannya adem.,Positive,Love,16,tidak menerawang. mudah dibentuk. jahitan rapi. nyaman dipakai. warnanya cantik ??. modelnya cantik ??. bahannya adem.,tidak menerawang. mudah dibentuk. jahitan rapi. nyaman dipakai. warnanya cantik ??. modelnya cantik ??. bahannya adem.
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,Jahitan rapi. Warnanya cantik ??,Positive,Happy,5,jahitan rapi. warnanya cantik ??,jahitan rapi. warnanya cantik ??
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,Bahannya adem. Jahitan rapi. Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. Nyaman dipakai.,Positive,Happy,13,bahannya adem. jahitan rapi. tidak menerawang. mudah dibentuk. warnanya cantik ??. nyaman dipakai.,bahannya adem. jahitan rapi. tidak menerawang. mudah dibentuk. warnanya cantik ??. nyaman dipakai.
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,Tidak menerawang. Bahannya adem.,Positive,Happy,4,tidak menerawang. bahannya adem.,tidak menerawang. bahannya adem.
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,Kota Bandung,125000,4.7,755,320,5,"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem",Positive,Love,5,"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem","mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem"
Men's Fashion,Tas Kerja/Tas kantor pria+ t4 laptop (KULIT ASLI PREMIUM) -BIRMINGHAM- - abu,Jakarta Barat,578000,4.9,977,338,3,"Ternyata tidak full leather. Cukup kecewa karena tidak full leather. Seller tidak kasih info berapa bagian pakai kanvas, berapa pakai kulit.",Negative,Sadness,21,"ternyata tidak full leather. cukup kecewa karena tidak full leather. seller tidak kasih info berapa bagian pakai kanvas, berapa pakai kulit.","ternyata tidak full leather. cukup kecewa tidak full leather. seller tidak kasih info berapa bagian pakai kanvas, berapa pakai kulit."
Men's Fashion,Emrys Simple Ring Deception Real Titanium Anti Karat Cincin Titanium P - 6,Bandung,85000,4.9,373,226,1,"beli barang tapi barang nya sendiri tidak pernah datang, sementara status selesai & pengembalian uang belum juga dilakukan sampai saat ini",Negative,Fear,21,"beli barang tapi barang nya sendiri tidak pernah datang, sementara status selesai & pengembalian uang belum juga dilakukan sampai saat ini","beli barang tapi barang sendiri tidak pernah datang, sementara status selesai & pengembalian uang belum juga dilakukan sampai saat"
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M",Jakarta Barat,72000,4.7,407,209,1,"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu & perhatiannya.",Negative,Fear,46,"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. terima kasih atas waktu & perhatiannya.","bagian saku kiri kemeja, nampak sobek, tidak dijahit, bolong. sehingga kami harus menjahit saku kemeja kiri ini. semoga pembeli berikutnya, cacat pakaian dapat diperbaiki tidak dijual kepada pembeli, tidak mengulangi lagi kesalahan sama. terima kasih atas waktu & perhatiannya."
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M",Jakarta Barat,72000,4.7,407,209,2,"Respon seller cepat, proses & pengiriman cepat. Model & bahan OK, cuma kualitas jahitannya ?!! silahkan lihat gambar deh, banyak kerutan� di jahitan pundak lengan & kerah. Jadi bingung mau pake bajunya, gk dipake mubazir, dipake ya malu juga. Mohon jadi perhatian bagi seller. Terima kasih.",Negative,Fear,46,"respon seller cepat, proses & pengiriman cepat. model & bahan ok, cuma kualitas jahitannya ?!! silahkan lihat gambar deh, banyak kerutan� di jahitan pundak lengan & kerah. jadi bingung mau pake bajunya, gk dipake mubazir, dipake ya malu juga. mohon jadi perhatian bagi seller. terima kasih.","respon seller cepat, proses & pengiriman cepat. model & bahan ok, cuma kualitas jahitannya ?!! silahkan lihat gambar deh, banyak kerutan� jahitan pundak lengan & kerah. bingung mau pake bajunya, gk dipake mubazir, dipake malu juga. mohon perhatian bagi seller. terima kasih."
Men's Fashion,"LM 17152-17160 Baju Koko Pria Lengan Panjang KOKO CHEONGSAM TERMURAH - Abu Tua, M",Jakarta Barat,72000,4.7,407,209,3,"pesan warna putih. karena yg putih kosong, dialihkan ke hitam. Ee yg datang merah maron. pusiiing.... kayaknya ngak siap melayani",Negative,Fear,20,"pesan warna putih. karena yg putih kosong, dialihkan ke hitam. ee yg datang merah maron. pusiiing.... kayaknya ngak siap melayani","pesan warna putih. yg putih kosong, dialihkan hitam. ee yg datang merah maron. pusiiing.... kayaknya ngak siap melayani"
